Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Mean Radiant Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Clothing Value [clo](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 02/03  17:00:00,2,93,8.7,260,38.5,47.5,0,18.10608928,24.24091575,15,25,3131.879686,-1.684108207,60.89914929,18.15564524,0.7725,17.99999209,0.739283683,17.99999209,3.564132997
 02/03  17:15:00,1.75,93,8.7,257.5,22.25,44.25,0,18.03738769,24.39061239,15,24,3152.444629,-1.700719036,61.79016034,18.00241546,0.7725,17.99999225,0.739283683,17.99999225,3.564132997
 02/03  17:30:00,1.5,93,8.7,255,6,41,0,17.94266042,24.57795428,15,24,3163.855439,-1.728937015,63.29476682,17.83821138,0.7725,17.99999247,0.739283683,17.99999247,3.564132997
 02/03  17:45:00,1.25,93,8.7,252.5,0,0,0,17.73151591,24.94602909,15,23,3165.017917,-1.791134284,66.56118176,17.40974051,0.7725,17.99999317,0.739283683,17.99999317,3.564132997
 02/03  18:00:00,1,93,8.7,250,0,0,0,17.58270584,25.21724341,15,24,3158.481765,-1.837095052,68.91973474,17.26175317,0.7725,17.99999385,0.739283683,17.99999385,3.564132997
 02/03  18:15:00,0.5,92.75,8.975,250,0,0,0,17.48362376,25.40389087,15,23,3185.336308,-1.875749801,70.85952563,17.10238654,0.7725,17.99999477,0.739283683,17.99999477,3.564132997
 02/03  18:30:00,0,92.5,9.25,250,0,0,0,17.39985534,25.56057784,15,22,3220.309969,-1.904532424,72.27457912,16.96938081,0.7725,17.99999536,0.739283683,17.99999536,3.564132997
 02/03  18:45:00,-0.5,92.25,9.525,250,0,0,0,17.32225853,25.70067431,15,22,3264.935848,-1.929479788,73.47904096,16.85154752,0.7725,17.99999663,0.739283683,17.99999663,3.564132997
 02/03  19:00:00,-1,92,9.8,250,0,0,0,17.27543789,25.78376135,15,21,3251.480551,-1.952533603,74.57271927,16.74302525,0.7725,18.08754978,0.739283683,18.08754978,3.564132997
 02/03  19:15:00,-1,88.5,9.275,252.5,0,0,0,17.22360486,25.8761658,15,20,3251.480551,-1.966550135,75.22814932,16.67637025,0.7725,18.02496948,0.739283683,18.02496948,3.564132997
 02/03  19:30:00,-1,85,8.75,255,0,0,0,17.17282806,25.96162955,16,21,3251.480551,-1.98044546,75.87055598,16.61705521,0.7725,17.9800812,0.739283683,17.9800812,3.564132997
 02/03  19:45:00,-1,81.5,8.225,257.5,0,0,0,17.12573892,26.03616173,15,22,3251.480551,-1.993534133,76.46879347,16.56373509,0.7725,17.93004489,0.739283683,17.93004489,3.564132997
 02/03  20:00:00,-1,78,7.7,260,0,0,0,17.1164668,26.04395418,15,22,3708.345053,-2.005528189,77.01100324,16.51573605,0.7725,18.00000235,0.739283683,18.00000235,3.564132997
 02/03  20:15:00,-1,79.75,7.45,260,0,0,0,17.10765051,26.04429415,16,23,3904.457231,-2.010269459,77.22373069,16.48622213,0.7725,18.00000243,0.739283683,18.00000243,3.564132997
 02/03  20:30:00,-1,81.5,7.2,260,0,0,0,17.09554494,26.05319675,15,22,4013.420411,-2.014110386,77.39538615,16.4637795,0.7725,18.00000321,0.739283683,18.00000321,3.564132997
 02/03  20:45:00,-1,83.25,6.95,260,0,0,0,17.08503866,26.06135445,16,23,4099.82941,-2.018018208,77.56940596,16.44461062,0.7725,18.00000242,0.739283683,18.00000242,3.564132997
 02/03  21:00:00,-1,85,6.7,260,0,0,0,17.07749415,26.06737622,15,22,4189.076524,-2.02126416,77.71346961,16.42923303,0.7725,18.00000176,0.739283683,18.00000176,3.564132997
 02/03  21:15:00,-1,83.25,7.075,260,0,0,0,17.06631851,26.08077569,15,21,4269.440085,-2.024012729,77.83511413,16.41424184,0.7725,18.00000191,0.739283683,18.00000191,3.564132997
 02/03  21:30:00,-1,81.5,7.45,260,0,0,0,17.05292134,26.09457302,15,21,4336.711288,-2.027374308,77.98345793,16.39848999,0.7725,18.00000142,0.739283683,18.00000142,3.564132997
 02/03  21:45:00,-1,79.75,7.825,260,0,0,0,17.03941855,26.10596048,15,22,4403.274916,-2.031062974,78.14568751,16.38269385,0.7725,18.00000205,0.739283683,18.00000205,3.564132997
 02/03  22:00:00,-1,78,8.2,260,0,0,0,17.02632059,26.11315645,15,23,4470.23288,-2.034733528,78.30654796,16.36728827,0.7725,18.00000269,0.739283683,18.00000269,3.564132997
 02/03  22:15:00,-1.25,79.75,7.825,260,0,0,0,17.01558554,26.11931253,15,22,4586.901679,-2.038954435,78.49081724,16.34669427,0.7725,18.00000289,0.739283683,18.00000289,3.564132997
 02/03  22:30:00,-1.5,81.5,7.45,260,0,0,0,17.00616395,26.12427233,15,23,4699.592074,-2.042741734,78.65550651,16.32692009,0.7725,18.00000349,0.739283683,18.00000349,3.564132997
 02/03  22:45:00,-1.75,83.25,7.075,260,0,0,0,16.99729228,26.12848366,15,22,4803.10301,-2.046254828,78.80771926,16.30791694,0.7725,18.00000324,0.739283683,18.00000324,3.564132997
 02/03  23:00:00,-2,85,6.7,260,0,0,0,16.98879615,26.132773,15,21,4899.135518,-2.049637843,78.9537906,16.28937923,0.7725,18.000003,0.739283683,18.000003,3.564132997
 02/03  23:15:00,-2,85,6.825,262.5,0,0,0,16.98064445,26.1359253,15,21,4938.40256,-2.052134615,79.06127645,16.27814829,0.7725,18.00000293,0.739283683,18.00000293,3.564132997
 02/03  23:30:00,-2,85,6.95,265,0,0,0,16.97271899,26.13848997,15,20,4974.939975,-2.054545394,79.16480191,16.26727654,0.7725,18.0000028,0.739283683,18.0000028,3.564132997
 02/03  23:45:00,-2,85,7.075,267.5,0,0,0,16.96517002,26.14039106,16,21,5012.428922,-2.056839265,79.26307056,16.25716559,0.7725,18.00000284,0.739283683,18.00000284,3.564132997
 02/03  24:00:00,-2,85,7.2,270,0,0,0,16.95797634,26.14152173,16,21,5050.984171,-2.059020845,79.35631409,16.2475851,0.7725,18.0000029,0.739283683,18.0000029,3.564132997
 02/04  00:15:00,-2,85,7.2,265,0,0,0,16.95227859,26.14030046,16,21,5089.143014,-2.06103647,79.44227806,16.23903901,0.7725,18.00000291,0.739283683,18.00000291,3.564132997
 02/04  00:30:00,-2,85,7.2,260,0,0,0,16.94767902,26.1373105,15,22,5125.983648,-2.062703188,79.51322596,16.23173682,0.7725,18.00000294,0.739283683,18.00000294,3.564132997
 02/04  00:45:00,-2,85,7.2,255,0,0,0,16.94374447,26.13322867,16,23,5158.949816,-2.064094752,79.57236706,16.2255169,0.7725,18.00000293,0.739283683,18.00000293,3.564132997
 02/04  01:00:00,-2,85,7.2,250,0,0,0,16.9403242,26.12833757,15,24,5187.98506,-2.065296235,79.62336059,16.22015957,0.7725,18.00000291,0.739283683,18.00000291,3.564132997
 02/04  01:15:00,-2,85,6.95,252.5,0,0,0,16.93991848,26.11251504,15,24,5213.868019,-2.066219269,79.66249261,16.21689432,0.7725,18.0000029,0.739283683,18.0000029,3.564132997
 02/04  01:30:00,-2,85,6.7,255,0,0,0,16.94144,26.09404583,15,25,5236.292667,-2.066510743,79.67484176,16.21548769,0.7725,18.0000029,0.739283683,18.0000029,3.564132997
 02/04  01:45:00,-2,85,6.45,257.5,0,0,0,16.94393179,26.07443337,15,26,5251.768414,-2.066347894,79.66794264,16.21571188,0.7725,18.00000279,0.739283683,18.00000279,3.564132997
 02/04  02:00:00,-2,85,6.2,260,0,0,0,16.94713218,26.05416751,15,26,5261.101996,-2.065910153,79.64939185,16.217156,0.7725,18.00000269,0.739283683,18.00000269,3.564132997
 02/04  02:15:00,-2.25,84.75,5.8,265,0,0,0,16.94808789,26.03509741,15,25,5319.102386,-2.066130395,79.65872646,16.21192671,0.7725,18.00000289,0.739283683,18.00000289,3.564132997
 02/04  02:30:00,-2.5,84.5,5.4,270,0,0,0,16.94729208,26.01768214,15,26,5373.807186,-2.066889049,79.6908642,16.20479194,0.7725,18.0000028,0.739283683,18.0000028,3.564132997
 02/04  02:45:00,-2.75,84.25,5,275,0,0,0,16.94581309,26.00073423,15,26,5428.889454,-2.068027008,79.73902182,16.19649988,0.7725,18.00000312,0.739283683,18.00000312,3.564132997
 02/04  03:00:00,-3,84,4.6,280,0,0,0,16.94403384,25.98357316,15,26,5485.223249,-2.06935097,79.79497829,16.18742793,0.7725,18.00000337,0.739283683,18.00000337,3.564132997
 02/04  03:15:00,-3,84,5.125,280,0,0,0,16.93612026,25.98134412,15,26,5489.617531,-2.070467746,79.84211728,16.1803047,0.7725,18.00000324,0.739283683,18.00000324,3.564132997
 02/04  03:30:00,-3,84,5.65,280,0,0,0,16.92468041,25.98340103,15,27,5495.08995,-2.0727329,79.9375578,16.17061306,0.7725,18.00000337,0.739283683,18.00000337,3.564132997
 02/04  03:45:00,-3,84,6.175,280,0,0,0,16.91169817,25.98667361,15,27,5514.032016,-2.07579537,80.0662266,16.15825522,0.7725,18.00000362,0.739283683,18.00000362,3.564132997
 02/04  04:00:00,-3,84,6.7,280,0,0,0,16.89800317,25.98973256,15,26,5545.375644,-2.079209778,80.20918413,16.1447284,0.7725,18.00000388,0.739283683,18.00000388,3.564132997
 02/04  04:15:00,-3,84,6.175,282.5,0,0,0,16.89485443,25.97832427,15,25,5583.151651,-2.082158109,80.33220362,16.13622849,0.7725,18.00000411,0.739283683,18.00000411,3.564132997
 02/04  04:30:00,-3,84,5.65,285,0,0,0,16.89871092,25.95701779,15,26,5624.515502,-2.082937549,80.36466002,16.13386682,0.7725,18.00000434,0.739283683,18.00000434,3.564132997
 02/04  04:45:00,-3,84,5.125,287.5,0,0,0,16.90515649,25.93258342,15,25,5648.102264,-2.082287224,80.33758198,16.13549865,0.7725,18.00000401,0.739283683,18.00000401,3.564132997
 02/04  05:00:00,-3,84,4.6,290,0,0,0,16.91310331,25.9072016,15,25,5655.551973,-2.08094044,80.28144394,16.14006549,0.7725,18.00000369,0.739283683,18.00000369,3.564132997
 02/04  05:15:00,-3.25,82.25,4.6,287.5,0,0,0,16.91215728,25.88460224,15,26,5707.703782,-2.080584574,80.26659662,16.13428328,0.7725,18.00000391,0.739283683,18.00000391,3.564132997
 02/04  05:30:00,-3.5,80.5,4.6,285,0,0,0,16.90549014,25.86825593,15,26,5754.482472,-2.081995141,80.32541404,16.12398436,0.7725,18.00000363,0.739283683,18.00000363,3.564132997
 02/04  05:45:00,-3.75,78.75,4.6,282.5,0,0,0,16.89664067,25.8531728,15,25,5812.259224,-2.084615085,80.43442015,16.11012683,0.7725,18.00000427,0.739283683,18.00000427,3.564132997
 02/04  06:00:00,-4,77,4.6,280,0,0,0,16.88621216,25.8378268,15,26,5880.586127,-2.087887283,80.5701255,16.09327262,0.7725,18.00000486,0.739283683,18.00000486,3.564132997
 02/04  06:15:00,-4,77,4.6,280,0,0,0,16.75794357,26.02440588,15,25,5901.915661,-1.629637226,57.95609282,15.81219556,0.9636,18.00000488,0.739283683,18.00000488,3.564132997
 02/04  06:30:00,-4,77,4.6,280,0,0,0,16.67264527,26.14117157,15,25,5934.607274,-1.653782094,59.26407557,15.73134226,0.9636,18.00000536,0.739283683,18.00000536,3.564132997
 02/04  06:45:00,-4,77,4.6,280,0,0,0,16.63171455,26.18424789,15,24,6094.426914,-1.671226288,60.2058142,15.66414817,0.9636,18.00000527,0.739283683,18.00000527,3.564132997
 02/04  07:00:00,-4,77,4.6,280,0,0,0,16.60463452,26.20440626,15,23,6248.148038,-1.681184389,60.74195274,15.61671908,0.9636,18.00000519,0.739283683,18.00000519,3.564132997
 02/04  07:15:00,-4,77,4.475,280,0,0,0,16.58334633,26.20035999,15,23,17926.33965,-1.68831863,61.12533494,15.58028082,0.9636,17.99984033,0.739283683,17.99984033,3.564132997
 02/04  07:30:00,-4,77,4.35,280,0,0,0,16.57924044,26.17053656,15,24,17011.47141,-1.692031023,61.32458057,15.57135203,0.9636,17.9998669,0.739283683,17.9998669,3.564132997
 02/04  07:45:00,-4,77,4.225,280,21,19,0,16.60656849,26.09695899,15,23,17042.0048,-1.688068904,61.1119257,15.61738866,0.9636,17.99999994,0.739283683,17.99999994,3.564132997
 02/04  08:00:00,-4,77,4.1,280,42,29,0,16.78608177,25.78029286,16,24,17036.6974,-1.648680304,58.98809919,15.97557442,0.9636,17.9999997,0.739283683,17.9999997,3.564132997
 02/04  08:15:00,-4,75.5,4.625,280,63,39,0,16.93074837,25.51550262,15,23,16824.78953,-1.607279288,56.7413529,16.16584995,0.9636,18.00000368,0.739283683,18.00000368,3.564132997
 02/04  08:30:00,-4,74,5.15,280,84,49,0,17.02452628,25.33486995,15,22,16653.30214,-1.573412657,54.89733505,16.32476106,0.9636,18.00000435,0.739283683,18.00000435,3.564132997
 02/04  08:45:00,-4,72.5,5.675,280,101.5,69.75,0,17.10867314,25.17375353,15,23,16565.66029,-1.546542759,53.43307916,16.47661258,0.9636,18.00000506,0.739283683,18.00000506,3.564132997
 02/04  09:00:00,-4,71,6.2,280,119,90.5,0,17.19543293,25.0051664,15,22,16458.81804,-1.52118022,52.05182722,16.62504068,0.9636,18.00000662,0.739283683,18.00000662,3.564132997
 02/04  09:15:00,-4,71,5.925,280,136.5,111.25,0,17.30374213,24.7940892,16,23,16146.01015,-1.492736018,50.50570035,16.80117416,0.9636,18.00000675,0.739283683,18.00000675,3.564132997
 02/04  09:30:00,-4,71,5.65,280,154,132,0,17.41765802,24.57808372,17,24,15907.72216,-1.457694782,48.60834177,17.01547924,0.9636,18.00000731,0.739283683,18.00000731,3.564132997
 02/04  09:45:00,-4,71,5.375,280,160,105,0,17.51155368,24.39574063,16,25,15871.90173,-1.428235678,47.02219189,17.16788702,0.9636,18.00000705,0.739283683,18.00000705,3.564132997
 02/04  10:00:00,-4,71,5.1,280,166,78,0,17.57479282,24.26313486,15,24,15937.21737,-1.406866515,45.87811308,17.2651554,0.9636,18.00000664,0.739283683,18.00000664,3.564132997
 02/04  10:15:00,-3.75,69.5,5.375,280,172,51,0,17.62433015,24.15593795,15,25,15962.99307,-1.389172044,44.93557755,17.36311727,0.9636,18.00000643,0.739283683,18.00000643,3.564132997
 02/04  10:30:00,-3.5,68,5.65,280,178,24,0,17.6553496,24.07597755,15,24,16044.65328,-1.377842514,44.33460106,17.41547906,0.9636,18.00000619,0.739283683,18.00000619,3.564132997
 02/04  10:45:00,-3.25,66.5,5.925,280,197.5,89,0,17.73773187,23.91777966,15,24,15731.96574,-1.35438194,43.09695845,17.60859608,0.9636,18.00000645,0.739283683,18.00000645,3.564132997
 02/04  11:00:00,-3,65,6.2,280,217,154,0,17.88111417,23.668286,15,24,15362.15769,-1.31566837,41.07711244,17.88809596,0.9636,18.00000672,0.739283683,18.00000672,3.564132997
 02/04  11:15:00,-3,65,6.075,277.5,236.5,219,0,18.05480474,23.3726462,15,23,15066.10413,-1.26657448,38.5619024,18.1948734,0.9636,18.00000689,0.739283683,18.00000689,3.564132997
 02/04  11:30:00,-3,65,5.95,275,256,284,0,18.28042449,23.00664461,15,23,14738.86278,-1.201217554,35.30697311,18.6218371,0.9636,18.00000711,0.739283683,18.00000711,3.564132997
 02/04  11:45:00,-3,65,5.825,272.5,237.25,385.75,0,18.53055287,22.61257224,15,24,14565.84361,-1.12937013,31.87103262,19.04801725,0.9636,18.00000693,0.739283683,18.00000693,3.564132997
 02/04  12:00:00,-3,65,5.7,270,218.5,487.5,0,18.81424565,22.18454176,15,23,14399.09869,-1.040449432,27.85346173,19.60733028,0.9636,18.00000241,0.739283683,18.00000241,3.564132997
 02/04  12:15:00,-3,65,5.175,267.5,199.75,589.25,0,19.21019548,21.59307346,15,22,14226.98926,-0.939667484,23.64945631,20.2373718,0.9636,18.00000147,0.739283683,18.00000147,3.564132997
 02/04  12:30:00,-3,65,4.65,265,181,691,0,19.62904197,21.00081999,15,21,14099.09937,-0.813294669,18.94908894,20.97650841,0.9636,18.00000183,0.739283683,18.00000183,3.564132997
 02/04  12:45:00,-3,65,4.125,262.5,163.25,718.25,0,20.02036662,20.4603243,15,22,14176.62948,-0.694740341,15.14931457,21.6106604,0.9636,18.00000149,0.739283683,18.00000149,3.564132997
 02/04  13:00:00,-3,65,3.6,260,145.5,745.5,0,20.38819445,19.9689426,16,23,14314.42604,-0.580619277,12.06410664,22.23191388,0.9636,18.00000148,0.739283683,18.00000148,3.564132997
 02/04  13:15:00,-2.75,63.75,3.6,252.5,127.75,772.75,0,20.73406622,19.51588439,15,24,5232.484896,-0.469952324,9.611499437,22.84461519,0.9636,18.0000016,0.739283683,18.0000016,3.564132997
 02/04  13:30:00,-2.5,62.5,3.6,245,110,800,0,21.07625504,19.08372462,15,24,5096.563213,-0.365292768,7.777554614,23.42377599,0.9636,17.9999997,0.739283683,17.9999997,3.564132997
 02/04  13:45:00,-2.25,61.25,3.6,237.5,107.75,787.75,0,21.37463448,18.71701189,15,25,4995.363699,-0.267015364,6.480423571,23.94535993,0.9636,17.9999997,0.739283683,17.9999997,3.564132997
 02/04  14:00:00,-2,60,3.6,230,105.5,775.5,0,21.70621041,18.30853669,16,26,4924.329805,-0.178583088,5.661107416,24.42350163,0.9636,18.00000109,0.739283683,18.00000109,3.564132997
 02/04  14:15:00,-2,60,3.475,227.5,103.25,763.25,0,21.97381039,17.98399555,17,27,4888.012028,-0.089898932,5.167358139,24.86571629,0.9636,18.00000441,0.739283683,18.00000441,3.564132997
 02/04  14:30:00,-2,60,3.35,225,101,751,0,22.20767325,17.71091798,17,27,4877.290383,-0.013074484,5.003538615,25.26954827,0.9636,18.00000383,0.739283683,18.00000383,3.564132997
 02/04  14:45:00,-2,60,3.225,222.5,96.5,730,0,22.41167414,17.47518297,16,28,4867.893633,0.052168738,5.056344887,25.6039297,0.9636,18.00000498,0.739283683,18.00000498,3.564132997
 02/04  15:00:00,-2,60,3.1,220,92,709,0,22.58820049,17.2712229,15,27,4866.163318,0.109000955,5.246077347,25.89428177,0.9636,18.00000435,0.739283683,18.00000435,3.564132997
 02/04  15:15:00,-1.75,58.75,3.75,232.5,87.5,688,0,22.72845324,17.10867676,15,28,4844.389231,0.157213279,5.512194008,26.13619449,0.9636,18.00000412,0.739283683,18.00000412,3.564132997
 02/04  15:30:00,-1.5,57.5,4.4,245,83,667,0,22.83886912,16.97645247,15,29,4824.100831,0.196095986,5.79735458,26.33364859,0.9636,18.00000414,0.739283683,18.00000414,3.564132997
 02/04  15:45:00,-1.25,56.25,5.05,257.5,76.25,618.75,0,22.85271202,16.94245054,15,28,4803.485555,0.20898666,5.905833059,26.32933017,0.9636,18.00000471,0.739283683,18.00000471,3.564132997
 02/04  16:00:00,-1,55,5.7,270,69.5,570.5,0,22.7821922,16.99313739,15,27,4781.12656,0.197413381,5.808121968,26.21067456,0.9636,18.00000526,0.739283683,18.00000526,3.564132997
 02/04  16:15:00,-1,55,5.3,265,62.75,522.25,0,22.66433846,17.09161336,15,27,4774.116221,0.164836011,5.563127404,25.99543008,0.9636,18.0000057,0.739283683,18.0000057,3.564132997
 02/04  16:30:00,-1,55,4.9,260,56,474,0,22.49230922,17.24889959,15,26,4757.017709,0.114445358,5.271288121,25.67042212,0.9636,18.0000062,0.739283683,18.0000062,3.564132997
 02/04  16:45:00,-1,55,4.5,255,43.5,380.25,0,22.14765072,17.595489,15,25,4717.158058,0.017622333,5.00642856,24.98122862,0.9636,18.00000191,0.739283683,18.00000191,3.564132997
 02/04  17:00:00,-1,55,4.1,250,31,286.5,0,21.62450035,18.13269007,15,24,4661.717516,-0.121783916,5.307218631,24.09024731,0.9636,18.00000114,0.739283683,18.00000114,3.564132997
 02/04  17:15:00,-1.25,56.25,3.6,247.5,18.5,192.75,0,21.01737558,18.80638079,15,25,4585.443305,-0.311402546,7.015622694,22.92967029,0.9636,18.00000129,0.739283683,18.00000129,3.564132997
 02/04  17:30:00,-1.5,57.5,3.1,245,6,99,0,20.20190449,19.74375707,15,24,4491.069284,-0.53881873,11.07540805,21.51438464,0.9636,18.00000144,0.739283683,18.00000144,3.564132997
 02/04  17:45:00,-1.75,58.75,2.6,242.5,0,0,0,19.37535286,20.75633846,15,25,4375.863021,-0.791002667,18.18883784,20.07414487,0.9636,18.00000119,0.739283683,18.00000119,3.564132997
 02/04  18:00:00,-2,60,2.1,240,0,0,0,18.93775648,21.32249734,15,26,4295.775275,-0.974732879,25.06794819,19.27426363,0.9636,17.99999969,0.739283683,17.99999969,3.564132997
 02/04  18:15:00,-2,60,2.1,240,0,0,0,18.50730958,21.87520846,15,25,4167.344405,-1.08690236,29.91809256,18.71373036,0.9636,18.00000066,0.739283683,18.00000066,3.564132997
 02/04  18:30:00,-2,60,2.1,240,0,0,0,18.24362818,22.21448354,15,24,4067.180538,-1.184988515,34.51712228,18.27964381,0.9636,18.00000314,0.739283683,18.00000314,3.564132997
 02/04  18:45:00,-2,60,2.1,240,0,0,0,18.06156482,22.4525355,15,25,3991.430266,-1.252543093,37.85360421,17.94087061,0.9636,18.00000266,0.739283683,18.00000266,3.564132997
 02/04  19:00:00,-2,60,2.1,240,0,0,0,17.90633155,22.65570387,15,26,3906.411604,-1.303303814,40.43849284,17.66631401,0.9636,18.00000364,0.739283683,18.00000364,3.564132997
 02/04  19:15:00,-2.25,61.25,2.225,242.5,0,0,0,17.76666118,22.84265894,15,27,3868.063133,-1.344075732,42.55638226,17.45607914,0.9636,18.00000318,0.739283683,18.00000318,3.564132997
 02/04  19:30:00,-2.5,62.5,2.35,245,0,0,0,17.64337986,23.00706027,15,27,3838.745302,-1.381385969,44.52234336,17.26064209,0.9636,18.0000031,0.739283683,18.0000031,3.564132997
 02/04  19:45:00,-2.75,63.75,2.475,247.5,0,0,0,17.53655988,23.14832173,15,28,3816.990506,-1.413949412,46.25665458,17.09160335,0.9636,18.00000331,0.739283683,18.00000331,3.564132997
 02/04  20:00:00,-3,65,2.6,250,0,0,0,17.44389098,23.26917839,15,27,3803.061891,-1.44215723,47.7705804,16.94513797,0.9636,18.00000341,0.739283683,18.00000341,3.564132997
 02/04  20:15:00,-3.125,65,1.95,277.5,0,0,0,17.37459198,23.3541441,15,27,3772.608689,-1.465556004,49.03311091,16.82886432,0.9636,18.00000355,0.739283683,18.00000355,3.564132997
 02/04  20:30:00,-3.25,65,1.3,305,0,0,0,17.34439884,23.38429047,15,26,3701.480551,-1.483771101,50.01937459,16.73486343,0.9636,18.07577381,0.739283683,18.07577381,3.564132997
 02/04  20:45:00,-3.375,65,0.65,332.5,0,0,0,17.29726401,23.44187523,15,25,3726.480551,-1.49424475,50.58759808,16.66925026,0.9636,18.00671591,0.739283683,18.00671591,3.564132997
 02/04  21:00:00,-3.5,65,0,0,0,0,0,17.24616403,23.50832786,15,25,3751.480551,-1.50629512,51.24220874,16.60859965,0.9636,17.96113402,0.739283683,17.96113402,3.564132997
 02/04  21:15:00,-3.625,65,0,0,0,0,0,17.19048594,23.58031127,16,26,3776.480551,-1.519021222,51.93433762,16.54596745,0.9636,17.91114284,0.739283683,17.91114284,3.564132997
 02/04  21:30:00,-3.75,65,0,0,0,0,0,17.17332225,23.59462674,15,27,4330.350494,-1.532217989,52.6527408,16.48431841,0.9636,18.00000176,0.739283683,18.00000176,3.564132997
 02/04  21:45:00,-3.875,65,0,0,0,0,0,17.15535043,23.61041493,15,28,4563.879491,-1.53869445,53.00549206,16.44193427,0.9636,18.00000185,0.739283683,18.00000185,3.564132997
 02/04  22:00:00,-4,65,0,0,0,0,0,17.13245024,23.63343932,15,27,4706.103519,-1.544681789,53.33168155,16.40533185,0.9636,18.00000194,0.739283683,18.00000194,3.564132997
 02/04  22:15:00,-4,65,0,0,0,0,0,17.11209722,23.65873247,15,26,4802.038929,-1.550619075,53.65519843,16.37495892,0.9636,18.00000186,0.739283683,18.00000186,3.564132997
 02/04  22:30:00,-4,65,0,0,0,0,0,17.09529225,23.67873343,15,26,4906.965638,-1.555863732,53.94100346,16.34830044,0.9636,18.00000189,0.739283683,18.00000189,3.564132997
 02/04  22:45:00,-4,65,0,0,0,0,0,17.08093979,23.69504272,15,26,5006.061364,-1.560286063,54.18200645,16.32541912,0.9636,18.00000189,0.739283683,18.00000189,3.564132997
 02/04  23:00:00,-4,65,0,0,0,0,0,17.06858487,23.70837903,15,26,5093.332992,-1.564060556,54.38770517,16.30593399,0.9636,18.00000188,0.739283683,18.00000188,3.564132997
 02/04  23:15:00,-4,65,0,0,0,0,0,17.0578237,23.71334203,15,26,5170.313783,-1.567362614,54.56765375,16.28894246,0.9636,18.00000188,0.739283683,18.00000188,3.564132997
 02/04  23:30:00,-4,65,0,0,0,0,0,17.04845202,23.71622504,15,25,5239.203614,-1.570239651,54.72443469,16.27419657,0.9636,18.00000188,0.739283683,18.00000188,3.564132997
 02/04  23:45:00,-4,65,0,0,0,0,0,17.04031086,23.71726729,15,25,5300.732058,-1.572747181,54.86107353,16.26139916,0.9636,18.00000187,0.739283683,18.00000187,3.564132997
