1,1.iw.mullion.light.pittsburgh,
2002/1/16 3:00,18.97513165,20.26628119
2002/1/16 3:10,18.90963623,20.21080511
2002/1/16 3:20,18.88682968,20.19547281
2002/1/16 3:30,18.88116232,20.19460042
2002/1/16 3:40,18.80518517,20.12989056
2002/1/16 3:50,18.8051883,20.13687359
2002/1/16 4:00,18.84830582,20.17738205
2002/1/16 4:10,18.78668393,20.12409881
2002/1/16 4:20,18.69614592,20.04629279
2002/1/16 4:30,18.77959768,20.07479571
2002/1/16 4:40,18.81487072,20.04705249
2002/1/16 4:50,18.76167844,19.97445788
2002/1/16 5:00,18.75352369,19.95575197
2002/1/16 5:10,18.77387923,19.96664685
2002/1/16 5:20,18.71754711,19.90991049
2002/1/16 5:30,18.7252098,19.91365773
2002/1/16 5:40,18.71579677,19.90100649
2002/1/16 5:50,18.71928913,19.90131406
2002/1/16 6:00,18.69821527,19.87941344
2002/1/16 6:10,18.676356,19.84731436
2002/1/16 6:20,18.64641097,19.77962869
2002/1/16 6:30,18.74378463,19.7489054
2002/1/16 6:40,18.86590121,19.7027426
2002/1/16 6:50,18.91059842,19.64118275
2002/1/16 7:00,18.96694755,19.62484627
2002/1/16 7:10,19.00627911,19.61257822
2002/1/16 7:20,19.03069053,19.61404091
2002/1/16 7:30,19.5325585,19.93450821
2002/1/16 7:40,20.18415469,20.58314138
2002/1/16 7:50,20.87655578,21.4728067
2002/1/16 8:00,21.52019264,21.84329804
2002/1/16 8:10,21.90548782,21.94522672
2002/1/16 8:20,22.03793466,21.93094227
2002/1/16 8:30,22.1627918,21.99581148
2002/1/16 8:40,22.28513223,22.04814663
2002/1/16 8:50,22.39725622,22.12197207
2002/1/16 9:00,22.45880074,22.14633209
2002/1/16 9:10,22.57336826,22.21221187
2002/1/16 9:20,22.66828503,22.26301444
2002/1/16 9:30,22.76633784,22.31907828
2002/1/16 9:40,22.7659934,22.29077731
2002/1/16 9:50,22.81415677,22.31654033
2002/1/16 10:00,22.82576929,22.31539603
2002/1/16 10:10,22.84799442,22.32796736
2002/1/16 10:20,22.87384736,22.34492206
2002/1/16 10:30,22.8966672,22.36037642
2002/1/16 10:40,22.90331962,22.35842047
2002/1/16 10:50,22.90399375,22.35454451
2002/1/16 11:00,22.88932116,22.34100379
2002/1/16 11:10,22.83016438,22.29326884
2002/1/16 11:20,22.82030835,22.30100106
2002/1/16 11:30,22.82804953,22.31686155
2002/1/16 11:40,22.83238881,22.32690839
2002/1/16 11:50,22.84041009,22.33232477
2002/1/16 12:00,22.79572368,22.29273478
2002/1/16 12:10,22.79481866,22.29750885
2002/1/16 12:20,22.79579291,22.3084177
2002/1/16 12:30,22.64667092,22.18870577
2002/1/16 12:40,22.47503505,22.06574591
2002/1/16 12:50,22.4034193,22.06025212
2002/1/16 13:00,22.29376615,22.03270987
2002/1/16 13:10,22.22747097,22.05083318
2002/1/16 13:20,22.14245034,22.04791115
2002/1/16 13:30,22.24247091,22.20411405
2002/1/16 13:40,22.32336602,22.3216357
2002/1/16 13:50,22.41746174,22.39827325
2002/1/16 14:00,22.50316517,22.43862527
2002/1/16 14:10,22.57227566,22.46463846
2002/1/16 14:20,22.57693073,22.43739033
2002/1/16 14:30,22.61074054,22.44544031
2002/1/16 14:40,22.64289811,22.45715256
2002/1/16 14:50,22.64273313,22.44206144
2002/1/16 15:00,22.64943102,22.43689086
2002/1/16 15:10,22.63685002,22.41719533
2002/1/16 15:20,22.61740306,22.39423974
2002/1/16 15:30,22.6250843,22.3992272
2002/1/16 15:40,22.61096181,22.38749382
2002/1/16 15:50,22.61713209,22.4017152
2002/1/16 16:00,22.62251779,22.41541934
2002/1/16 16:10,22.62587481,22.42558163
2002/1/16 16:20,22.3142539,22.21783828
2002/1/16 16:30,22.00083587,22.02980632
2002/1/16 16:40,22.09190919,22.14505161
2002/1/16 16:50,22.23045427,22.2950583
2002/1/16 17:00,22.26806,22.2842064
2002/1/16 17:10,22.31876403,22.31003889
2002/1/16 17:20,22.38361751,22.35102303
2002/1/16 17:30,21.73483903,22.10903439
2002/1/16 17:40,21.06382846,21.90696671
2002/1/16 17:50,21.50422363,22.06850368
2002/1/16 18:00,21.85503898,22.23720508
2002/1/16 18:10,22.07716129,22.27752001
2002/1/16 18:20,22.26316388,22.3000051
2002/1/16 18:30,22.24887425,22.20000061
2002/1/16 18:40,22.15296538,22.03620341
2002/1/16 18:50,22.0554205,21.94508984
2002/1/16 19:00,21.97411258,21.97240509
2002/1/16 19:10,21.93518776,22.11892392
2002/1/16 19:20,21.8679329,22.19139447
2002/1/16 19:30,21.76680493,22.14839781
2002/1/16 19:40,21.65331206,22.06623614
2002/1/16 19:50,21.57406992,21.99117565
2002/1/16 20:00,21.5584341,21.94735172
2002/1/16 20:10,21.56642085,21.9695772
2002/1/16 20:20,21.58181785,21.9952256
2002/1/16 20:30,21.55260725,21.97641583
2002/1/16 20:40,21.50378807,21.93243196
2002/1/16 20:50,21.44171108,21.85461246
2002/1/16 21:00,21.40200079,21.80712358
2002/1/16 21:10,21.34895961,21.76405515
2002/1/16 21:20,21.29126679,21.72272611
2002/1/16 21:30,21.25216447,21.70108506
2002/1/16 21:40,21.19521755,21.66432453
2002/1/16 21:50,21.13253648,21.62631853
2002/1/16 22:00,21.07010172,21.59027902
2002/1/16 22:10,21.00360209,21.55670161
2002/1/16 22:20,20.92079304,21.51280559
2002/1/16 22:30,20.71376475,21.40616962
2002/1/16 22:40,20.54374925,21.32896473
2002/1/16 22:50,20.43085161,21.28023059
2002/1/16 23:00,20.33517778,21.25115264
2002/1/16 23:10,20.24634467,21.22370137
2002/1/16 23:20,20.16566666,21.19548136
2002/1/16 23:30,20.09143396,21.16610774
2002/1/16 23:40,20.02258504,21.13585239
2002/1/16 23:50,19.95847905,21.10513882
2002/1/17 0:00,19.95320744,21.11855009
2002/1/17 0:10,19.90169667,21.08585451
2002/1/17 0:20,19.84402132,21.04492823
2002/1/17 0:30,19.79790823,21.01564791
2002/1/17 0:40,19.80345622,21.0329916
2002/1/17 0:50,19.84697037,21.07841972
2002/1/17 1:00,19.79855275,21.03519795
2002/1/17 1:10,19.72238447,20.96956557
2002/1/17 1:20,19.70912278,20.96644986
2002/1/17 1:30,19.69921207,20.96559077
2002/1/17 1:40,19.67588551,20.95036367
2002/1/17 1:50,19.64459999,20.9274077
2002/1/17 2:00,19.60546374,20.89870502
2002/1/17 2:10,19.52047865,20.83121501
2002/1/17 2:20,19.50808007,20.83336243
2002/1/17 2:30,19.48583452,20.82357708
2002/1/17 2:40,19.45412224,20.80331326
2002/1/17 2:50,19.40841859,20.76987861
2002/1/17 3:00,19.31885773,20.69931685
2002/1/17 3:10,19.22550519,20.63092629
2002/1/17 3:20,19.13728152,20.57165815
2002/1/17 3:30,19.10310581,20.56258247
2002/1/17 3:40,19.09751839,20.57415388
2002/1/17 3:50,19.12659844,20.60956897
2002/1/17 4:00,19.02161944,20.54675553
2002/1/17 4:10,19.00778618,20.56627355
2002/1/17 4:20,18.96045623,20.52259733
2002/1/17 4:30,18.91086755,20.4750982
2002/1/17 4:40,18.84307353,20.41495433
2002/1/17 4:50,18.81619953,20.39715784
2002/1/17 5:00,18.784796,20.37497044
2002/1/17 5:10,18.70491707,20.30916598
2002/1/17 5:20,18.63717241,20.25843073
2002/1/17 5:30,18.57622441,20.20024976
2002/1/17 5:40,18.5768966,20.17580435
2002/1/17 5:50,18.62879704,20.15294022
2002/1/17 6:00,18.81960951,20.16032231
2002/1/17 6:10,18.9886731,20.10775581
2002/1/17 6:20,19.06019338,20.04935423
2002/1/17 6:30,19.10394555,20.0086816
2002/1/17 6:40,19.11089338,19.96192471
2002/1/17 6:50,19.13289358,19.94717716
2002/1/17 7:00,19.11066983,19.90539864
2002/1/17 7:10,19.12416584,19.90497847
2002/1/17 7:20,19.17464224,19.95176038
2002/1/17 7:30,19.70916135,20.28590851
2002/1/17 7:40,20.54970405,20.94549599
2002/1/17 7:50,21.05185048,21.75390852
2002/1/17 8:00,21.43476003,21.9213827
2002/1/17 8:10,21.63401192,21.9362412
2002/1/17 8:20,21.73417515,21.91572277
2002/1/17 8:30,22.09946069,22.14011296
2002/1/17 8:40,22.41422566,22.31143538
2002/1/17 8:50,22.53796111,22.30907625
2002/1/17 9:00,22.52964696,22.26226875
2002/1/17 9:10,22.47643791,22.20414488
2002/1/17 9:20,22.57916884,22.29606737
2002/1/17 9:30,22.67899932,22.37134385
2002/1/17 9:40,22.72943965,22.39605308
2002/1/17 9:50,22.71271243,22.36391402
2002/1/17 10:00,22.74203682,22.38201752
2002/1/17 10:10,22.71351473,22.35276102
2002/1/17 10:20,22.73069361,22.3654483
2002/1/17 10:30,22.75044591,22.38015018
2002/1/17 10:40,22.75698602,22.38299687
2002/1/17 10:50,22.76730188,22.39032783
2002/1/17 11:00,22.77428956,22.39537506
2002/1/17 11:10,22.77484209,22.3977624
2002/1/17 11:20,22.74096651,22.36671247
2002/1/17 11:30,22.71645062,22.35259261
2002/1/17 11:40,22.70746707,22.35285599
2002/1/17 11:50,22.65992978,22.31442154
2002/1/17 12:00,22.64914796,22.31572025
2002/1/17 12:10,22.5883592,22.27259585
2002/1/17 12:20,22.56497627,22.26592307
2002/1/17 12:30,22.50793518,22.22720145
2002/1/17 12:40,22.35463546,21.85905012
2002/1/17 12:50,22.18270963,21.58491045
2002/1/17 13:00,21.74158262,22.22215467
2002/1/17 13:10,21.2680341,23.00027822
2002/1/17 13:20,21.65092036,23.20415884
2002/1/17 13:30,22.21807574,23.25706208
2002/1/17 13:40,22.52666624,23.25477669
2002/1/17 13:50,22.72686121,23.26385441
2002/1/17 14:00,22.82567764,23.27321977
2002/1/17 14:10,22.84705059,23.24164475
2002/1/17 14:20,22.81353704,22.93338516
2002/1/17 14:30,22.80377885,22.67361778
2002/1/17 14:40,22.8230977,22.94132595
2002/1/17 14:50,22.80245363,23.06907178
2002/1/17 15:00,22.43729629,23.05982827
2002/1/17 15:10,22.21746207,23.06316863
2002/1/17 15:20,22.28502881,23.00556134
2002/1/17 15:30,22.38268557,23.02571168
2002/1/17 15:40,22.48765682,23.05153483
2002/1/17 15:50,22.47226312,22.99995388
2002/1/17 16:00,22.48319787,22.98049784
2002/1/17 16:10,22.27135986,22.99169287
2002/1/17 16:20,21.81159153,22.74671446
2002/1/17 16:30,22.01065175,22.43766552
2002/1/17 16:40,22.22707554,22.67105923
2002/1/17 16:50,22.35137209,22.81140757
2002/1/17 17:00,22.43349948,22.84916215
2002/1/17 17:10,22.50258404,22.86557194
2002/1/17 17:20,22.55635555,22.87674698
2002/1/17 17:30,22.27918733,22.64608224
2002/1/17 17:40,21.88123848,22.33839163
2002/1/17 17:50,21.53883623,22.20661197
2002/1/17 18:00,21.63586366,22.04161036
2002/1/17 18:10,21.86319229,22.16148081
2002/1/17 18:20,22.03770083,22.32003126
2002/1/17 18:30,21.93178332,22.19181022
2002/1/17 18:40,21.83872724,22.10911736
2002/1/17 18:50,21.75277298,22.05341582
2002/1/17 19:00,21.65485242,22.01932512
2002/1/17 19:10,21.62761322,22.05479734
2002/1/17 19:20,21.58710176,22.05477389
2002/1/17 19:30,21.55573742,22.03591452
2002/1/17 19:40,21.58950044,22.05638042
2002/1/17 19:50,21.59326393,22.03942004
2002/1/17 20:00,21.57982893,22.01403792
2002/1/17 20:10,21.57857545,22.0141365
2002/1/17 20:20,21.55736506,22.00139361
2002/1/17 20:30,21.5107512,21.96564814
2002/1/17 20:40,21.460646,21.93182173
2002/1/17 20:50,21.40994853,21.90092085
2002/1/17 21:00,21.3588604,21.87187174
2002/1/17 21:10,21.30917529,21.84499189
2002/1/17 21:20,21.30532808,21.85988028
2002/1/17 21:30,21.25677947,21.83080536
2002/1/17 21:40,21.19836526,21.79266632
2002/1/17 21:50,21.1335796,21.75488505
2002/1/17 22:00,21.06683356,21.71986436
2002/1/17 22:10,21.00219985,21.68741634
2002/1/17 22:20,20.92577364,21.64731138
2002/1/17 22:30,20.73860311,21.58151417
2002/1/17 22:40,20.58839537,21.53080027
2002/1/17 22:50,20.55264473,21.53456317
2002/1/17 23:00,20.53505636,21.53915
2002/1/17 23:10,20.46245392,21.49711194
2002/1/17 23:20,20.38930948,21.44883854
2002/1/17 23:30,20.31734104,21.40341
2002/1/17 23:40,20.24824969,21.36264729
2002/1/17 23:50,20.21837274,21.35632386
2002/1/18 0:00,20.16498084,21.32576403
2002/1/18 0:10,20.1019108,21.28640975
2002/1/18 0:20,20.04022889,21.24916933
2002/1/18 0:30,20.05182208,21.27678926
2002/1/18 0:40,19.99807323,21.23986577
2002/1/18 0:50,20.01488238,21.26506377
2002/1/18 1:00,20.01732658,21.27153727
2002/1/18 1:10,19.96817249,21.23135018
2002/1/18 1:20,19.92672252,21.20097613
2002/1/18 1:30,19.86635061,21.15592634
2002/1/18 1:40,19.78786466,21.09866095
2002/1/18 1:50,19.76879455,21.09711067
2002/1/18 2:00,19.70569351,21.0536156
2002/1/18 2:10,19.66520957,21.03141974
2002/1/18 2:20,19.67209329,21.04936973
2002/1/18 2:30,19.66163757,21.04651508
2002/1/18 2:40,19.6483971,21.03901554
2002/1/18 2:50,19.61199125,21.01043702
2002/1/18 3:00,19.54614575,20.95744982
2002/1/18 3:10,19.51028735,20.93401761
2002/1/18 3:20,19.43692526,20.87714161
2002/1/18 3:30,19.42186873,20.87487321
2002/1/18 3:40,19.39738536,20.86089564
2002/1/18 3:50,19.36691228,20.84017389
2002/1/18 4:00,19.3389739,20.82082474
2002/1/18 4:10,19.31969872,20.80888097
2002/1/18 4:20,19.24546085,20.74775256
2002/1/18 4:30,19.16424035,20.6845787
2002/1/18 4:40,19.13936468,20.67520625
2002/1/18 4:50,19.07161906,20.62572347
2002/1/18 5:00,19.08284666,20.64727872
2002/1/18 5:10,19.0226581,20.59905335
2002/1/18 5:20,19.04662523,20.62764933
2002/1/18 5:30,18.9843766,20.57395751
2002/1/18 5:40,18.99629079,20.58976827
2002/1/18 5:50,19.00226249,20.59613224
2002/1/18 6:00,18.99616282,20.58984915
2002/1/18 6:10,18.93517674,20.53255681
2002/1/18 6:20,18.88037569,20.48555681
2002/1/18 6:30,18.79023835,20.41165827
2002/1/18 6:40,18.6972727,20.34118797
2002/1/18 6:50,18.68002512,20.32624633
2002/1/18 7:00,18.66109629,20.27857864
2002/1/18 7:10,18.692592,20.23338973
2002/1/18 7:20,18.98968606,20.34743327
2002/1/18 7:30,19.75544833,20.75009987
2002/1/18 7:40,20.46809318,21.38106202
2002/1/18 7:50,21.10408152,21.96369567
2002/1/18 8:00,21.56332133,22.21539787
2002/1/18 8:10,21.75623655,22.30263569
2002/1/18 8:20,21.95995624,22.35620953
2002/1/18 8:30,22.22854802,22.48879096
2002/1/18 8:40,22.52555302,22.62220053
2002/1/18 8:50,22.65033946,22.65776063
2002/1/18 9:00,22.63394161,22.62492116
2002/1/18 9:10,22.63310764,22.62330094
2002/1/18 9:20,22.70000115,22.68351802
2002/1/18 9:30,22.68085617,22.66180089
2002/1/18 9:40,22.69932683,22.67486204
2002/1/18 9:50,22.74588542,22.71301665
2002/1/18 10:00,22.78033266,22.73815062
2002/1/18 10:10,22.81747217,22.75923928
2002/1/18 10:20,22.85328869,22.77904819
2002/1/18 10:30,22.82841801,22.74773457
2002/1/18 10:40,22.83761471,22.75336663
2002/1/18 10:50,22.85815871,22.77050851
2002/1/18 11:00,22.90252669,22.80201561
2002/1/18 11:10,22.96176439,22.83071602
2002/1/18 11:20,23.02559563,22.87636154
2002/1/18 11:30,23.08635687,22.90618043
2002/1/18 11:40,22.98579845,22.85183072
2002/1/18 11:50,22.84782785,22.88452771
2002/1/18 12:00,23.03777503,22.95076173
2002/1/18 12:10,23.18355138,22.79690827
2002/1/18 12:20,22.84786844,22.53398527
2002/1/18 12:30,22.56225066,22.6866442
2002/1/18 12:40,22.70331483,22.7826908
2002/1/18 12:50,22.87085401,22.86132534
2002/1/18 13:00,22.90741627,22.83307878
2002/1/18 13:10,23.03933874,22.91662984
2002/1/18 13:20,23.15085112,22.96775802
2002/1/18 13:30,23.29256355,23.07849174
2002/1/18 13:40,23.43086103,23.18079846
2002/1/18 13:50,23.55902194,23.26479702
2002/1/18 14:00,23.3452722,23.31545289
2002/1/18 14:10,23.08529614,23.29489275
2002/1/18 14:20,23.41885651,23.17545996
2002/1/18 14:30,23.63680221,23.0615524
2002/1/18 14:40,23.74241878,23.22568432
2002/1/18 14:50,23.83578698,23.38614636
2002/1/18 15:00,23.63466058,23.46697776
2002/1/18 15:10,23.48359805,23.50166646
2002/1/18 15:20,23.78001897,23.53938495
2002/1/18 15:30,23.95773418,23.57748768
2002/1/18 15:40,24.09370845,23.43593408
2002/1/18 15:50,24.17697652,23.23456926
2002/1/18 16:00,23.88857762,23.47964326
2002/1/18 16:10,23.77201118,23.66231558
2002/1/18 16:20,24.06729918,23.69871634
2002/1/18 16:30,24.26827744,23.74284707
2002/1/18 16:40,24.33231146,23.76965971
2002/1/18 16:50,24.37241015,23.78821836
2002/1/18 17:00,24.40488572,23.80005803
2002/1/18 17:10,24.04408577,23.57391244
2002/1/18 17:20,23.68632117,23.22086217
2002/1/18 17:30,23.54382685,23.18237415
2002/1/18 17:40,23.42782598,23.17890905
2002/1/18 17:50,23.2807447,23.08264967
2002/1/18 18:00,23.32239246,23.18457934
2002/1/18 18:10,23.48112056,23.31726367
2002/1/18 18:20,23.51598951,23.31607571
2002/1/18 18:30,23.41772083,23.19884398
2002/1/18 18:40,23.27517297,23.06315999
2002/1/18 18:50,23.18469203,22.99279854
2002/1/18 19:00,23.09685271,22.93145692
2002/1/18 19:10,23.08313209,22.93927901
2002/1/18 19:20,23.02477454,22.90203099
2002/1/18 19:30,22.92678544,22.83023705
2002/1/18 19:40,22.88902532,22.81744679
2002/1/18 19:50,22.80621804,22.76468885
2002/1/18 20:00,22.70698907,22.70022568
2002/1/18 20:10,22.6323996,22.66083075
2002/1/18 20:20,22.58540692,22.64629049
2002/1/18 20:30,22.51346842,22.60674217
2002/1/18 20:40,22.44322162,22.56817715
2002/1/18 20:50,22.38014448,22.53623023
2002/1/18 21:00,22.3242151,22.51082238
2002/1/18 21:10,22.27504861,22.49014652
2002/1/18 21:20,22.22874876,22.46998761
2002/1/18 21:30,22.1838238,22.44938235
2002/1/18 21:40,22.13971759,22.42819141
2002/1/18 21:50,22.09611652,22.40643213
2002/1/18 22:00,22.05547033,22.38648277
2002/1/18 22:10,22.01262999,22.36370884
2002/1/18 22:20,21.94799906,22.32479435
2002/1/18 22:30,21.77782437,22.25148299
2002/1/18 22:40,21.6337078,22.18999023
2002/1/18 22:50,21.53435114,22.13780524
2002/1/18 23:00,21.44820496,22.0925438
2002/1/18 23:10,21.36699199,22.05124331
2002/1/18 23:20,21.29008449,22.01305782
2002/1/18 23:30,21.21703727,21.97717618
2002/1/18 23:40,21.1473477,21.94287051
2002/1/18 23:50,21.08043123,21.90961448
2002/1/19 0:00,21.01574264,21.87700276
2002/1/19 0:10,20.95281902,21.84477558
2002/1/19 0:20,20.89331943,21.81447093
2002/1/19 0:30,20.83531545,21.78438104
2002/1/19 0:40,20.85224335,21.81825645
2002/1/19 0:50,20.88007559,21.85267734
2002/1/19 1:00,20.8614566,21.83873162
2002/1/19 1:10,20.7972594,21.78468426
2002/1/19 1:20,20.73093625,21.73442977
2002/1/19 1:30,20.69758646,21.71775693
2002/1/19 1:40,20.67973922,21.71383394
2002/1/19 1:50,20.61393723,21.66479809
2002/1/19 2:00,20.56392595,21.63199168
2002/1/19 2:10,20.49466414,21.58364819
2002/1/19 2:20,20.4239648,21.5368447
2002/1/19 2:30,20.40426134,21.53599667
2002/1/19 2:40,20.39591929,21.54101264
2002/1/19 2:50,20.37588038,21.53084389
2002/1/19 3:00,20.33050641,21.49609458
2002/1/19 3:10,20.41971602,21.55611222
2002/1/19 3:20,20.38419151,21.50133889
2002/1/19 3:30,20.31221735,21.44333968
2002/1/19 3:40,20.28270409,21.43202996
2002/1/19 3:50,20.2569594,21.42323832
2002/1/19 4:00,20.21206074,21.39427516
2002/1/19 4:10,20.19386446,21.38778453
2002/1/19 4:20,20.1582021,21.36371057
2002/1/19 4:30,20.16304362,21.37545985
2002/1/19 4:40,20.15616687,21.37287501
2002/1/19 4:50,20.08376329,21.31155544
2002/1/19 5:00,19.98970523,21.23581487
2002/1/19 5:10,19.96920559,21.23066767
2002/1/19 5:20,19.888218,21.170035
2002/1/19 5:30,19.8801555,21.1762681
2002/1/19 5:40,19.87190794,21.17695595
2002/1/19 5:50,19.79624826,21.11545478
2002/1/19 6:00,19.78135588,21.11099915
2002/1/19 6:10,19.73953776,21.08058751
2002/1/19 6:20,19.66234996,21.02007615
2002/1/19 6:30,19.58466351,20.9624827
2002/1/19 6:40,19.54501429,20.94193883
2002/1/19 6:50,19.5402487,20.95071647
2002/1/19 7:00,19.52861375,20.94775704
2002/1/19 7:10,19.59753041,21.01281119
2002/1/19 7:20,19.65330662,21.07945482
2002/1/19 7:30,19.70958249,21.36351641
2002/1/19 7:40,19.87890551,21.9761552
2002/1/19 7:50,20.36618215,22.48048712
2002/1/19 8:00,20.93302283,22.63390134
2002/1/19 8:10,21.60094658,22.57643319
2002/1/19 8:20,22.08809633,22.65354717
2002/1/19 8:30,22.44151356,22.76016551
2002/1/19 8:40,22.75305429,22.82480589
2002/1/19 8:50,22.9013825,22.8573566
2002/1/19 9:00,23.0029637,22.90928399
2002/1/19 9:10,23.10782014,22.97235329
2002/1/19 9:20,23.03778048,22.88117979
2002/1/19 9:30,23.07619569,22.89689962
2002/1/19 9:40,23.20937695,22.98356708
2002/1/19 9:50,23.32731518,23.04209607
2002/1/19 10:00,23.35276094,23.04645855
2002/1/19 10:10,23.42386425,23.10027099
2002/1/19 10:20,23.49980006,23.15616424
2002/1/19 10:30,23.55567991,23.18676337
2002/1/19 10:40,23.55656942,23.1708013
2002/1/19 10:50,23.60389971,23.20242687
2002/1/19 11:00,23.61150139,23.19906052
2002/1/19 11:10,23.58727184,23.17156209
2002/1/19 11:20,23.64707616,23.22396022
2002/1/19 11:30,23.72599546,23.29096115
2002/1/19 11:40,23.79807657,23.34203986
2002/1/19 11:50,23.88723502,23.40787283
2002/1/19 12:00,23.65551938,23.46144093
2002/1/19 12:10,23.5954444,23.50628472
2002/1/19 12:20,23.89606007,23.54929046
2002/1/19 12:30,24.02637642,23.52387745
2002/1/19 12:40,23.99477476,23.19232697
2002/1/19 12:50,23.95609007,23.01728423
2002/1/19 13:00,23.9091049,23.14352168
2002/1/19 13:10,23.92114186,23.28074499
2002/1/19 13:20,23.6924927,23.3893819
2002/1/19 13:30,23.36580238,23.50185969
2002/1/19 13:40,23.82190079,23.60010745
2002/1/19 13:50,24.1175695,23.67332564
2002/1/19 14:00,24.286546,23.72425164
2002/1/19 14:10,24.36974746,23.7649543
2002/1/19 14:20,24.43917882,23.79934438
2002/1/19 14:30,24.49736363,23.58468271
2002/1/19 14:40,24.52480326,23.45022261
2002/1/19 14:50,24.49073546,23.54718146
2002/1/19 15:00,24.514785,23.66384791
2002/1/19 15:10,24.5604544,23.74019104
2002/1/19 15:20,24.22335445,23.79949085
2002/1/19 15:30,23.72369974,23.84877257
2002/1/19 15:40,24.10059605,23.87730041
2002/1/19 15:50,24.28235687,23.85473705
2002/1/19 16:00,24.38941562,23.86586238
2002/1/19 16:10,24.46922855,23.69190129
2002/1/19 16:20,24.53296121,23.44936468
2002/1/19 16:30,24.58139304,23.69223508
2002/1/19 16:40,24.58760886,23.82936276
2002/1/19 16:50,24.60289108,23.85991588
2002/1/19 17:00,24.20782263,23.8751048
2002/1/19 17:10,23.58430018,23.87280777
2002/1/19 17:20,23.89803489,23.86837048
2002/1/19 17:30,24.04097762,23.71684507
2002/1/19 17:40,23.85667007,23.4695655
2002/1/19 17:50,23.67234987,23.30100427
2002/1/19 18:00,23.66082359,23.28580067
2002/1/19 18:10,23.6384765,23.27639811
2002/1/19 18:20,23.67588121,23.3174705
2002/1/19 18:30,23.55566055,23.23570518
2002/1/19 18:40,23.44012117,23.13615575
2002/1/19 18:50,23.34836709,23.03943327
2002/1/19 19:00,23.3019544,23.02088939
2002/1/19 19:10,23.30015107,23.04456572
2002/1/19 19:20,23.28059425,23.04365468
2002/1/19 19:30,23.17351495,22.96049461
2002/1/19 19:40,23.05434966,22.87487476
2002/1/19 19:50,22.96084917,22.82128119
2002/1/19 20:00,22.86152319,22.76560703
2002/1/19 20:10,22.77015182,22.71761305
2002/1/19 20:20,22.69647411,22.68451895
2002/1/19 20:30,22.62227516,22.64890911
2002/1/19 20:40,22.55383069,22.61658395
2002/1/19 20:50,22.49137001,22.58770319
2002/1/19 21:00,22.43389657,22.56158642
2002/1/19 21:10,22.38078549,22.53743447
2002/1/19 21:20,22.33120288,22.51455611
2002/1/19 21:30,22.29365621,22.50051564
2002/1/19 21:40,22.24938639,22.47823149
2002/1/19 21:50,22.20451926,22.45420262
2002/1/19 22:00,22.16051802,22.43033001
2002/1/19 22:10,22.1174775,22.40704611
2002/1/19 22:20,22.10891289,22.4159529
2002/1/19 22:30,21.96728551,22.33151564
2002/1/19 22:40,21.85868469,22.28119926
2002/1/19 22:50,21.76336783,22.23109533
2002/1/19 23:00,21.87829881,22.36063514
2002/1/19 23:10,21.92209751,22.40890918
2002/1/19 23:20,21.90984318,22.39884267
2002/1/19 23:30,21.78377653,22.31171642
2002/1/19 23:40,21.63803344,22.22425491
2002/1/19 23:50,21.5362427,22.15181392
2002/1/20 0:00,21.45054005,22.09441128
2002/1/20 0:10,21.37397988,22.04837201
2002/1/20 0:20,21.30362738,22.00886577
2002/1/20 0:30,21.28693067,22.01583791
2002/1/20 0:40,21.31209882,22.05342367
2002/1/20 0:50,21.31755761,22.06467979
2002/1/20 1:00,21.26437148,22.02039353
2002/1/20 1:10,21.31241153,22.06805943
2002/1/20 1:20,21.34243648,22.09376478
2002/1/20 1:30,21.2481848,22.03109336
2002/1/20 1:40,21.12798026,21.95392343
2002/1/20 1:50,21.09084567,21.93021773
2002/1/20 2:00,21.11219729,21.9535568
2002/1/20 2:10,21.08256337,21.92692214
2002/1/20 2:20,21.08170105,21.92680309
2002/1/20 2:30,21.09072702,21.93453568
2002/1/20 2:40,21.07710791,21.92246332
2002/1/20 2:50,21.09019516,21.93396811
2002/1/20 3:00,21.04404504,21.89131649
2002/1/20 3:10,21.0682724,21.91463362
2002/1/20 3:20,21.01620327,21.86894958
2002/1/20 3:30,20.93334369,21.79997208
2002/1/20 3:40,20.9245096,21.8014414
2002/1/20 3:50,20.83803316,21.7333354
2002/1/20 4:00,20.77561701,21.69172758
2002/1/20 4:10,20.7641721,21.69549738
2002/1/20 4:20,20.76218392,21.70409158
2002/1/20 4:30,20.72143423,21.67553719
2002/1/20 4:40,20.63251051,21.6047256
2002/1/20 4:50,20.58467474,21.57529468
2002/1/20 5:00,20.56949536,21.57534335
2002/1/20 5:10,20.49389086,21.5189373
2002/1/20 5:20,20.40972619,21.45762376
2002/1/20 5:30,20.35908412,21.42946498
2002/1/20 5:40,20.33271505,21.42278994
2002/1/20 5:50,20.26080347,21.37231969
2002/1/20 6:00,20.30233641,21.42300921
2002/1/20 6:10,20.23396644,21.36923334
2002/1/20 6:20,20.23183625,21.37589857
2002/1/20 6:30,20.23828332,21.38638341
2002/1/20 6:40,20.19816502,21.35376174
2002/1/20 6:50,20.11098267,21.28113757
2002/1/20 7:00,20.10152769,21.28275103
2002/1/20 7:10,20.07159013,21.26396834
2002/1/20 7:20,20.04246758,21.26627541
2002/1/20 7:30,20.11012575,21.620483
2002/1/20 7:40,20.38388252,22.41061093
2002/1/20 7:50,20.72285191,22.70095137
2002/1/20 8:00,21.20963841,22.72095797
2002/1/20 8:10,21.63027669,22.66417948
